date,result ranking,general classification,race name,distance,PCS point,UCI point
09.03 » 19.03,,,Vuelta por un Chile Lider (2.2),,,
,14,,Mountains classification,,,
,21,,Points classification,,,
,49,,General classification,,,
19.03,6,,Stage 10 - Santiago › Santiago,82.5,,
18.03,48,51,Stage 9 - Rancagua › Valle Nevado,116.3,,
17.03,16,51,Stage 8a - Talca › Curico,87.4,,
17.03,41,50,Stage 8b (ITT) - Rancagua › Rancagua,12.3,,
16.03,17,52,Stage 7 - Chillan › Talca,156,,
15.03,53,52,Stage 6 - Cañete › Concepcion,191.2,,
14.03,68,55,Stage 5 - Temuco › Cañete,204.5,,
13.03,11,48,Stage 4 - Valdivia › Pucon,156.5,,
12.03,44,47,Stage 3a - Osorno › Valdivia,109.5,,
11.03,12,48,Stage 2 - Puerto Montt › Osorno,126.5,,
10.03,54,,Stage 1b - Castro › Ancud,80.6,,
09.03,34,34,Prologue - Achao › Achao,2,,
27.03 » 03.04,,,Vuelta de Chile (2.2),,,
,63,,General classification,,,
03.04,8,,Stage 7 - Santiago › Santiago,60,,
02.04,63,68,Stage 6 - Villa Alemana › Los Andes,150,,
01.04,73,,Stage 5 - Algarrobo › Villa Alemana,150,,
31.03,70,75,Stage 4 - Santiago › Algarrobo,160,,
28.03,60,34,Stage 1a - Talca › Curico,169,,
28.03,71,63,Stage 1b (ITT) - Curico › Curico,20,,
27.03,35,35,Prologue - Talca › Talca,4,,
27.03 » 06.04,,,Vuelta de Chile (2.5),,,
,20,,Mountains classification,,,
,17,,Points classification,,,
,57,,General classification,,,
06.04,31,,Stage 10 - Santiago › Santiago,71.4,,
05.04,65,58,Stage 9 - Quilpue › Quilicura,190,,
04.04,9,56,Stage 8 - CCU › Limache,128,,
03.04,57,57,Stage 7 - Melipilla › Farellones,125,,
02.04,67,56,Stage 6 - Pichilemu › San Antonio,140,,
01.04,3,53,Stage 5 - Curico › Pichilemu,160,1,
31.03,41,63,Stage 4a - Talca › Licante,70,,
31.03,30,62,Stage 4b - Licante › Curico,120,,
30.03,5,73,Stage 3a - Linares › Talca,122,,
30.03,42,69,Stage 3b (ITT) - Talca › Pencahue,20,,
29.03,28,74,Stage 2 - Chillan › Linares,211,,
28.03,84,85,Stage 1 - San Pedro de La Paz › Chillan,135,,
27.03,74,74,Prologue - Concepción › Concepción,4.5,,
