date,result ranking,general classification,race name,distance,PCS point,UCI point
13.02,6,,National Championships New Zealand  - Road Race (NC),90,1,30
05.01 » 09.01,,,New Zealand Cycle Classic (2.2),,,
,13,,Youth classification,,,
,25,,General classification,,,
09.01,25,,Stage 5 - Wellington › Wellington,,,
08.01,35,35,Stage 4 - Masterton › Te Wharau Hill,137.2,,
07.01,60,35,Stage 3 - Masterton › Martinborough,127.3,,
06.01,57,27,Stage 2 - Masterton › Masterton,158.1,,
05.01,3,12,Stage 1 (TTT) - Masterton › Masterton,10,3,0.167
29.09,DNF,,Eurométropole Tour (1.Pro),177.6,,
23.09,69,,Omloop van het Houtland Middelkerke-Lichtervelde (1.1),190,,
19.09,102,,Gooikse Pijl (1.1),199,,
17.09,80,,Kampioenschap van Vlaanderen (1.1),195.3,,
12.09,DNF,,Antwerp Port Epic / Sels Trophy (1.1),183.4,,
03.09 » 05.09,,,A Travers les Hauts de France (2.2),,,
04.09,DNF,,Stage 2 - Neuville-Saint-Rémy › Roisel,174.7,,
03.09,115,119,Stage 1 - Arras › Lagnicourt-Marcel,129,,
29.08,66,,Grand Prix de la Somme Conseil Départemental 80 (1.2),179,,
20.08,35,,Grote Prijs Marcel Kint (1.1),196.3,,
17.08,49,,Egmont Cycling Race (1.1),192.3,,
15.08,DNF,,La Polynormande (1.1),168.9,,
25.07,DNF,,Grand Prix de la ville de Pérenchies (1.2),163,,
10.06 » 13.06,,,Oberösterreichrundfahrt (2.2),,,
,18,,Youth classification,,,
,66,,General classification,,,
13.06,92,,Stage 3 - Traun › Hinterstoder (Höss),124.6,,
12.06,84,54,Stage 2 - Efferding › Oberneukirchen,142.9,,
11.06,48,50,Stage 1 - Felbermayr Wels › Maria Schmolln,163.9,,
10.06,108,108,Prologue - Linz › Linz,0.7,,
06.06,DNF,,Elfstedenronde (1.1),193.1,,
24.05,DNF,,Ronde van Limburg (1.1),199.8,,
13.05,94,,Circuit de Wallonie (1.1),194.2,,
14.02,39,,National championships New Zealand  - Road Race (NC),174.4,,
23.01,OTL,,Gravel and Tar Classic (1.2),164,,
16.02,DNF,,National Championships New Zealand - Road Race (NC),174,,
14.02,9,,National Championships New Zealand U23 - ITT (NC),39,,
05.02 » 09.02,,,Jayco Herald Sun Tour (2.1),,,
07.02,DNF,,Stage 3 - Bright › Wangaratta,178.1,,
06.02,87,86,Stage 2 - Beechworth › Falls Creek,117.6,,
05.02,52,52,Stage 1 - Nagambie › Shepparton,120.7,,
25.01,19,,Gravel and Tar Classic (1.2),133.2,,
11.07 » 14.07,,,Ain Bugey Valromey Tour (2.1),,,
,89,,General classification,,,
14.07,93,,Stage 4 - Artemare › Hauteville-Lompnes,106.5,,
13.07,54,83,Stage 3 (ITT) - Massignieu de Rives › Massignieu de Rives,9.9,,
12.07,85,82,Stage 2 - Nantua › Belley,124.9,,
11.07,41,41,Stage 1 - Serrières de Briord › Blyes,119,,
16.03,5,,Oceania Continental Championships MJ - Road Race (CC),105,32,
15.03,3,,Oceania Continental Championships MJ - ITT (CC),26.2,14,
24.03,22,,Oceania Continental Championships MJ - Road Race (CC),101,,
23.03,25,,Oceania Continental Championships MJ - ITT (CC),26.8,,
