date,result ranking,general classification,race name,distance,PCS point,UCI point,year
18.05,27,,Binche-Tournai-Binche (1.1) ,204,,,1994
02.05,3,,Ronde van Vlaanderen U23 (1.2) ,,7,,1993
20.03,3,,Tour de Normandie () ,,14,,1993
27.05,1,,Vlaamse Havenpijl (1.2) ,,15,,1992
16.05 » 25.05,,,Olympia's Tour () ,,,,1992
25.05,1,,Stage 9 - Kortenhoef › Uitgeest ,178,5,,1992
15.03,2,,Kattekoers () ,,10,,1992
30.07,3,,Ronde van Vlaanderen Juniores - Tour des Flandres Juniors (1.1) ,120,40,,1989
16.07,66,,World Championships MJ - Road Race (WC) ,122.7,,,1989
29.05,1,,National Championships Belgium MJ - ITT (NC) ,,20,,1989
